
1323					
0	197.623115	35.071264	214.290893	3.74E-05	0.00025
223.06494	320.30805	216.85404	316.805475	1.93E-06	0.00025
216.85404	316.805475	212.718432	314.473241	4.94E-06	0.00025
212.718432	314.473241	211.039077	313.526185	7.29E-06	0.00025
211.039077	313.526185	183.261577	297.861341	4.20E-06	0.00025
183.261577	297.861341	182.042228	297.173702	4.80E-06	0.00025
182.042228	297.173702	170.180146	290.484199	1.22E-06	0.00025
97.161537	249.306083	170.180146	290.484199	1.31E-06	0.00025
50.328991	222.895336	97.161537	249.306083	9.96E-06	0.00025
47.095273	221.071713	50.328991	222.895336	2.30E-05	0.00025
35.071264	214.290893	47.095273	221.071713	3.14E-05	0.00025
29.03305	210.885702	35.071264	214.290893	3.30E-05	0.00025
5.794106	197.780332	29.03305	210.885702	3.41E-05	0.00025
0	194.512804	5.794106	197.780332	4.70E-05	0.00025
290.38335	162.365995	350	190.805207	1.34E-04	0.00025
277.070039	156.015083	290.38335	162.365995	1.33E-04	0.00025
265.777998	150.628387	277.070039	156.015083	1.33E-04	0.00025
226.723352	131.997965	265.777998	150.628387	1.33E-04	0.00025
174.549752	107.109346	226.723352	131.997965	1.33E-04	0.00025
173.481193	106.599606	174.549752	107.109346	1.34E-04	0.00025
162.664937	101.439876	173.481193	106.599606	1.34E-04	0.00025
78.167697	61.131758	162.664937	101.439876	1.35E-04	0.00025
9.82062	28.527829	78.167697	61.131758	1.36E-04	0.00025
0	23.843052	9.82062	28.527829	1.36E-04	0.00025
304.470276	91.137876	350	110.425346	5.58E-08	0.00025
302.307458	90.221655	304.470276	91.137876	6.65E-08	0.00025
301.02681	89.679142	302.307458	90.221655	7.49E-08	0.00025
278.161094	79.992684	301.02681	89.679142	1.05E-07	0.00025
197.684105	45.900725	278.161094	79.992684	1.41E-07	0.00025
142.568742	22.552552	197.684105	45.900725	1.47E-07	0.00025
126.897658	15.913911	142.568742	22.552552	9.18E-08	0.00025
345.991993	229.618362	350	231.516386	1.34E-04	0.00025
274.434152	195.731573	345.991993	229.618362	1.34E-04	0.00025
256.942919	187.44846	274.434152	195.731573	1.34E-04	0.00025
194.437248	157.848398	256.942919	187.44846	1.34E-04	0.00025
150.195265	136.897253	194.437248	157.848398	1.34E-04	0.00025
114.885992	120.176264	150.195265	136.897253	1.34E-04	0.00025
101.279199	113.732658	114.885992	120.176264	1.34E-04	0.00025
79.538324	103.437092	101.279199	113.732658	1.34E-04	0.00025
34.314781	82.021121	79.538324	103.437092	1.34E-04	0.00025
0	65.771082	34.314781	82.021121	1.34E-04	0.00025
208.228343	312.501575	216.85404	316.805475	3.01E-06	0.00025
200.090337	308.441014	208.228343	312.501575	5.42E-06	0.00025
162.287834	289.578977	200.090337	308.441014	5.54E-06	0.00025
139.510667	278.214022	162.287834	289.578977	8.79E-06	0.00025
17.809145	217.48951	139.510667	278.214022	1.18E-05	0.00025
0	208.603412	17.809145	217.48951	1.39E-05	0.00025
308.795648	216.893361	350	232.477199	1.39E-04	0.00025
303.422944	214.861359	308.795648	216.893361	1.39E-04	0.00025
301.713026	214.214654	303.422944	214.861359	1.39E-04	0.00025
292.13474	210.592064	301.713026	214.214654	1.39E-04	0.00025
259.874467	198.390954	292.13474	210.592064	1.39E-04	0.00025
248.938751	194.254972	259.874467	198.390954	1.39E-04	0.00025
231.274011	187.574017	248.938751	194.254972	1.39E-04	0.00025
188.64638	171.451883	231.274011	187.574017	1.39E-04	0.00025
172.819874	165.466164	188.64638	171.451883	1.39E-04	0.00025
164.771506	162.422202	172.819874	165.466164	1.39E-04	0.00025
152.57798	157.810507	164.771506	162.422202	1.39E-04	0.00025
138.826381	152.609535	152.57798	157.810507	0.000139185	0.00025
126.795669	148.059417	138.826381	152.609535	0.000139185	0.00025
110.331636	141.832579	126.795669	148.059417	0.000139189	0.00025
53.191421	120.221662	110.331636	141.832579	0.000139186	0.00025
0	100.104213	53.191421	120.221662	0.000139187	0.00025
333.375066	230.850941	350	239.586233	0.000131729	0.00025
303.674057	215.245044	333.375066	230.850941	0.000131731	0.00025
301.713026	214.214654	303.674057	215.245044	0.000131733	0.00025
293.414144	209.854145	301.713026	214.214654	0.000131725	0.00025
254.989417	189.664518	293.414144	209.854145	0.00013173	0.00025
247.322315	185.635968	254.989417	189.664518	0.000131725	0.00025
194.437248	157.848398	247.322315	185.635968	0.000131729	0.00025
142.717775	130.67327	194.437248	157.848398	1.32E-04	0.00025
124.226119	120.95714	142.717775	130.67327	0.000131731	0.00025
108.175729	112.523732	124.226119	120.95714	1.32E-04	0.00025
85.060442	100.378193	108.175729	112.523732	1.32E-04	0.00025
55.064141	84.617141	85.060442	100.378193	1.32E-04	0.00025
0	55.684613	55.064141	84.617141	1.32E-04	0.00025
345.311802	246.292997	350	248.921523	1.30E-04	0.00025
314.082015	228.783432	345.311802	246.292997	1.30E-04	0.00025
300.42106	221.124161	314.082015	228.783432	1.30E-04	0.00025
268.089849	202.997061	300.42106	221.124161	1.30E-04	0.00025
259.874467	198.390954	268.089849	202.997061	1.30E-04	0.00025
254.747781	195.516581	259.874467	198.390954	1.30E-04	0.00025
216.959115	174.329657	254.747781	195.516581	1.30E-04	0.00025
204.4636	167.323812	216.959115	174.329657	1.30E-04	0.00025
171.841918	149.033855	204.4636	167.323812	1.30E-04	0.00025
150.195265	136.897253	171.841918	149.033855	1.30E-04	0.00025
131.647042	126.497844	150.195265	136.897253	1.30E-04	0.00025
116.041618	117.74837	131.647042	126.497844	1.30E-04	0.00025
101.689084	109.701353	116.041618	117.74837	1.30E-04	0.00025
85.060442	100.378193	101.689084	109.701353	1.30E-04	0.00025
64.137164	88.647165	85.060442	100.378193	1.30E-04	0.00025
0	52.687462	64.137164	88.647165	1.30E-04	0.00025
314.029973	296.324102	350	309.419023	1.40E-04	0.00025
261.825281	277.318936	314.029973	296.324102	1.41E-04	0.00025
236.064291	267.940625	261.825281	277.318936	1.42E-04	0.00025
205.687471	256.881915	236.064291	267.940625	1.42E-04	0.00025
201.001813	255.176097	205.687471	256.881915	1.43E-04	0.00025
198.216721	254.162182	201.001813	255.176097	1.44E-04	0.00025
196.718473	253.616743	198.216721	254.162182	1.44E-04	0.00025
86.361397	213.441149	196.718473	253.616743	1.46E-04	0.00025
52.287506	201.036518	86.361397	213.441149	1.48E-04	0.00025
44.658601	198.259208	52.287506	201.036518	1.36E-04	0.00025
37.148032	195.524979	44.658601	198.259208	1.26E-04	0.00025
19.170281	188.980162	37.148032	195.524979	1.17E-04	0.00025
16.9398	188.168154	19.170281	188.980162	1.12E-04	0.00025
3.376458	183.230406	16.9398	188.168154	1.09E-04	0.00025
0	182.001204	3.376458	183.230406	1.08E-04	0.00025
296.356822	341.122799	295.447482	340.600873	1.48E-05	0.00025
295.447482	340.600873	288.210183	336.446946	2.57E-05	0.00025
288.210183	336.446946	280.868017	332.232829	3.39E-05	0.00025
280.868017	332.232829	269.4614	325.685875	3.42E-05	0.00025
269.4614	325.685875	227.291937	301.482245	4.36E-05	0.00025
227.291937	301.482245	182.855025	275.977188	4.89E-05	0.00025
182.855025	275.977188	165.948281	266.273376	3.04E-05	0.00025
165.948281	266.273376	165.559699	266.050345	2.51E-05	0.00025
142.453628	252.78836	165.559699	266.050345	4.30E-06	0.00025
135.992201	249.079753	142.453628	252.78836	8.56E-06	0.00025
127.428183	244.16434	135.992201	249.079753	8.06E-06	0.00025
127.026726	243.93392	127.428183	244.16434	2.79E-05	0.00025
105.39839	231.520097	127.026726	243.93392	4.29E-05	0.00025
100.307217	228.597962	105.39839	231.520097	5.81E-05	0.00025
100.048088	228.449232	100.307217	228.597962	6.33E-05	0.00025
83.422487	218.906784	100.048088	228.449232	7.27E-05	0.00025
71.391486	212.001459	83.422487	218.906784	8.48E-05	0.00025
52.287506	201.036518	71.391486	212.001459	9.65E-05	0.00025
6.157454	174.559665	52.287506	201.036518	1.08E-04	0.00025
0	171.025526	6.157454	174.559665	1.14E-04	0.00025
310.916097	200.73732	350	217.742968	1.36E-04	0.00025
304.593555	197.986343	310.916097	200.73732	1.36E-04	0.00025
297.311448	194.817853	304.593555	197.986343	1.36E-04	0.00025
283.001643	188.591568	297.311448	194.817853	1.36E-04	0.00025
251.871614	175.0467	283.001643	188.591568	1.36E-04	0.00025
246.989595	172.922504	251.871614	175.0467	1.36E-04	0.00025
213.591194	158.390653	246.989595	172.922504	1.36E-04	0.00025
196.561259	150.980823	213.591194	158.390653	1.36E-04	0.00025
180.142997	143.837136	196.561259	150.980823	1.36E-04	0.00025
157.901493	134.15972	180.142997	143.837136	1.36E-04	0.00025
108.175729	112.523732	157.901493	134.15972	1.36E-04	0.00025
101.689084	109.701353	108.175729	112.523732	1.36E-04	0.00025
36.689227	81.419513	101.689084	109.701353	1.36E-04	0.00025
18.098088	73.330394	36.689227	81.419513	1.36E-04	0.00025
0	65.455804	18.098088	73.330394	1.36E-04	0.00025
308.298002	193.123337	350	208.85162	1.39E-04	0.00025
270.61861	178.912217	308.298002	193.123337	1.39E-04	0.00025
266.880503	177.502356	270.61861	178.912217	1.39E-04	0.00025
265.434572	176.95701	266.880503	177.502356	1.39E-04	0.00025
251.60857	171.74241	265.434572	176.95701	1.39E-04	0.00025
248.994898	170.75664	251.60857	171.74241	1.39E-04	0.00025
232.2731	164.449864	248.994898	170.75664	1.39E-04	0.00025
230.020186	163.600157	232.2731	164.449864	1.39E-04	0.00025
207.454582	155.089337	230.020186	163.600157	1.39E-04	0.00025
196.561259	150.980823	207.454582	155.089337	1.39E-04	0.00025
185.132014	146.670181	196.561259	150.980823	1.39E-04	0.00025
142.717775	130.67327	185.132014	146.670181	1.39E-04	0.00025
131.647042	126.497844	142.717775	130.67327	1.39E-04	0.00025
114.885992	120.176264	131.647042	126.497844	1.39E-04	0.00025
111.932698	119.062402	114.885992	120.176264	1.39E-04	0.00025
83.239627	108.240553	111.932698	119.062402	1.39E-04	0.00025
27.911645	87.373109	83.239627	108.240553	1.39E-04	0.00025
18.948909	83.992733	27.911645	87.373109	1.39E-04	0.00025
13.362462	81.885754	18.948909	83.992733	1.39E-04	0.00025
0	76.845982	13.362462	81.885754	1.39E-04	0.00025
349.523817	260.69437	350	260.950991	1.31E-04	0.00025
263.85889	214.528352	349.523817	260.69437	1.31E-04	0.00025
250.096065	207.111375	263.85889	214.528352	0.000130999	0.00025
243.803941	203.720462	250.096065	207.111375	0.000130993	0.00025
235.137687	199.050097	243.803941	203.720462	0.000130998	0.00025
209.577461	185.275337	235.137687	199.050097	0.000130997	0.00025
172.819874	165.466164	209.577461	185.275337	0.000130997	0.00025
150.818695	153.609423	172.819874	165.466164	0.000130996	0.00025
127.382276	140.979212	150.818695	153.609423	0.000130997	0.00025
127.351151	140.962438	127.382276	140.979212	1.31E-04	0.00025
100.544936	126.516197	127.351151	140.962438	1.31E-04	0.00025
47.402705	97.877111	100.544936	126.516197	1.31E-04	0.00025
27.911645	87.373109	47.402705	97.877111	1.31E-04	0.00025
0	72.331136	27.911645	87.373109	1.31E-04	0.00025
228.211466	50.054962	350	107.473288	1.32E-08	0.00025
223.18903	47.687088	228.211466	50.054962	9.38E-09	0.00025
217.028854	44.782817	223.18903	47.687088	7.65E-09	0.00025
213.90452	43.309821	217.028854	44.782817	1.51E-08	0.00025
213.90452	43.309821	183.708714	29.07373	4.68E-09	0.00025
183.708714	29.07373	135.150225	6.180383	1.94E-09	0.00025
331.880183	312.848333	350	322.03807	1.34E-04	0.00025
261.825281	277.318936	331.880183	312.848333	1.33E-04	0.00025
197.783848	244.839362	261.825281	277.318936	1.32E-04	0.00025
179.639669	235.637269	197.783848	244.839362	1.32E-04	0.00025
169.700824	230.596634	179.639669	235.637269	1.32E-04	0.00025
110.493799	200.568902	169.700824	230.596634	1.32E-04	0.00025
100.851984	195.678911	110.493799	200.568902	1.32E-04	0.00025
59.071016	174.489065	100.851984	195.678911	1.32E-04	0.00025
14.874309	152.074042	59.071016	174.489065	1.33E-04	0.00025
0	144.530312	14.874309	152.074042	1.33E-04	0.00025
306.479482	345.014531	313.329076	347.754901	1.73E-05	0.00025
303.123613	343.671923	306.479482	345.014531	1.73E-05	0.00025
296.629406	341.073735	303.123613	343.671923	1.92E-05	0.00025
295.447482	340.600873	296.629406	341.073735	2.96E-05	0.00025
279.522885	334.229796	295.447482	340.600873	4.06E-05	0.00025
251.268098	322.925685	279.522885	334.229796	3.20E-05	0.00025
170.180146	290.484199	251.268098	322.925685	2.87E-05	0.00025
163.118016	287.658798	170.180146	290.484199	2.62E-05	0.00025
148.648717	281.869953	163.118016	287.658798	2.27E-05	0.00025
143.081946	279.642812	148.648717	281.869953	1.92E-05	0.00025
139.510667	278.214022	143.081946	279.642812	1.62E-05	0.00025
28.937734	233.976251	139.510667	278.214022	1.32E-05	0.00025
10.730131	226.691794	28.937734	233.976251	1.08E-05	0.00025
0	222.398907	10.730131	226.691794	8.90E-06	0.00025
327.834395	320.479431	350	329.855709	1.45E-04	0.00025
325.53015	319.504712	327.834395	320.479431	1.47E-04	0.00025
301.141497	309.188062	325.53015	319.504712	1.46E-04	0.00025
258.855069	291.300471	301.141497	309.188062	1.47E-04	0.00025
165.567137	251.838722	258.855069	291.300471	1.44E-04	0.00025
151.308843	245.807317	165.567137	251.838722	1.42E-04	0.00025
71.391486	212.001459	151.308843	245.807317	1.40E-04	0.00025
62.901839	208.410251	71.391486	212.001459	1.28E-04	0.00025
51.585898	203.623492	62.901839	208.410251	1.20E-04	0.00025
29.848542	194.428369	51.585898	203.623492	1.11E-04	0.00025
29.017577	194.076862	29.848542	194.428369	1.09E-04	0.00025
3.376458	183.230406	29.017577	194.076862	0.000105394	0.00025
0	181.80213	3.376458	183.230406	0.000106208	0.00025
295.63202	70.80416	350	91.075177	7.18E-09	0.00025
253.465743	55.082529	295.63202	70.80416	8.10E-09	0.00025
252.341028	54.663181	253.465743	55.082529	4.34E-08	0.00025
199.5593	34.983596	252.341028	54.663181	1.39E-08	0.00025
196.702015	33.918262	198.868456	34.726016	2.25E-08	0.00025
183.708714	29.07373	193.708099	32.801985	9.76E-09	0.00025
167.045111	22.860732	183.708714	29.07373	2.93E-09	0.00025
326.077588	120.912577	350	132.060858	3.83E-07	0.00025
319.983964	118.072838	326.077588	120.912577	4.42E-07	0.00025
295.400145	106.61633	319.983964	118.072838	4.80E-07	0.00025
275.030036	97.123488	295.400145	106.61633	4.24E-07	0.00025
150.075256	38.892282	275.030036	97.123488	4.28E-07	0.00025
147.415291	37.65269	150.075256	38.892282	1.42E-07	0.00025
147.415291	37.65269	69.093409	1.153265	1.03E-07	0.00025
348.95876	231.214395	350	231.674794	1.36E-04	0.00025
281.445851	201.362605	348.95876	231.214395	1.36E-04	0.00025
254.989417	189.664518	281.445851	201.362605	1.36E-04	0.00025
238.359825	182.311508	254.989417	189.664518	1.36E-04	0.00025
238.175104	182.229831	238.359825	182.311508	1.36E-04	0.00025
204.4636	167.323812	238.175104	182.229831	1.36E-04	0.00025
141.719244	139.580506	204.4636	167.323812	1.36E-04	0.00025
47.402705	97.877111	141.719244	139.580506	1.36E-04	0.00025
28.955514	89.720424	47.402705	97.877111	1.36E-04	0.00025
23.835923	87.456725	28.955514	89.720424	1.36E-04	0.00025
0	76.917334	23.835923	87.456725	1.36E-04	0.00025
340.284927	275.495182	350	279.256128	1.39E-04	0.00025
324.697792	269.461014	340.284927	275.495182	1.39E-04	0.00025
305.033327	261.848411	324.697792	269.461014	1.39E-04	0.00025
279.394334	251.92292	305.033327	261.848411	1.39E-04	0.00025
239.416353	236.446449	279.394334	251.92292	1.39E-04	0.00025
183.286137	214.717047	239.416353	236.446449	1.39E-04	0.00025
59.17418	166.670222	183.286137	214.717047	1.39E-04	0.00025
23.978751	153.045197	59.17418	166.670222	1.39E-04	0.00025
0	143.762426	23.978751	153.045197	1.39E-04	0.00025
338.632172	292.877562	350	299.343257	1.29E-04	0.00025
296.8311	269.102311	338.632172	292.877562	1.29E-04	0.00025
284.322841	261.987972	296.8311	269.102311	1.29E-04	0.00025
270.833307	254.315511	284.322841	261.987972	1.29E-04	0.00025
239.416353	236.446449	270.833307	254.315511	1.29E-04	0.00025
227.366586	229.592887	239.416353	236.446449	1.29E-04	0.00025
196.327499	211.938744	227.366586	229.592887	1.29E-04	0.00025
194.990963	211.178561	196.327499	211.938744	1.29E-04	0.00025
172.402683	198.330995	194.990963	211.178561	1.29E-04	0.00025
171.403825	197.762873	172.402683	198.330995	1.29E-04	0.00025
138.782224	179.208642	171.403825	197.762873	1.29E-04	0.00025
63.51684	136.399849	138.782224	179.208642	1.29E-04	0.00025
53.167492	130.513437	63.51684	136.399849	1.29E-04	0.00025
13.197271	107.779522	53.167492	130.513437	1.29E-04	0.00025
0	100.273292	13.197271	107.779522	1.29E-04	0.00025
163.616726	322.850045	217.627813	347.122684	3.95E-07	0.00025
2.135209	250.28008	163.616726	322.850045	4.54E-07	0.00025
0	249.320515	2.135209	250.28008	7.12E-07	0.00025
310.916097	200.73732	350	221.35957	1.32E-04	0.00025
287.272481	188.26199	310.916097	200.73732	1.32E-04	0.00025
281.241799	185.079958	287.272481	188.26199	1.32E-04	0.00025
266.880503	177.502356	281.241799	185.079958	1.32E-04	0.00025
262.330383	175.101529	266.880503	177.502356	1.32E-04	0.00025
258.773781	173.224921	262.330383	175.101529	1.32E-04	0.00025
100.255482	89.584244	258.773781	173.224921	1.32E-04	0.00025
74.508222	75.998947	100.255482	89.584244	1.32E-04	0.00025
23.150928	48.900758	74.508222	75.998947	1.32E-04	0.00025
0	36.68539	23.150928	48.900758	1.32E-04	0.00025
207.287838	312.158728	223.06494	320.30805	1.93E-06	0.00025
